Tsi,Ion,empty ,sensitivity,,Vth,empty,sensitivity
10.2711816,1.13E-06,8.37E-13,1.35E+06,,0.173270571,0.270993644,0.360610204
10.27132447,1.13E-06,8.37E-13,1.35E+06,,0.173272063,0.270993644,0.360604698
10.27146735,1.13E-06,8.37E-13,1.35E+06,,0.173273556,0.270993644,0.360599189
10.27161023,1.13E-06,8.37E-13,1.35E+06,,0.173275048,0.270993644,0.360593683
10.27175311,1.13E-06,8.37E-13,1.35E+06,,0.173276541,0.270993644,0.360588174
10.27189599,1.13E-06,8.37E-13,1.35E+06,,0.173278033,0.270993644,0.360582668
10.27203886,1.13E-06,8.37E-13,1.35E+06,,0.173279525,0.270993644,0.360577162
10.27218174,1.13E-06,8.37E-13,1.35E+06,,0.173281018,0.270993644,0.360571653
10.27232462,1.13E-06,8.37E-13,1.35E+06,,0.17328251,0.270993644,0.360566147
10.2724675,1.13E-06,8.37E-13,1.35E+06,,0.173284003,0.270993644,0.360560638
10.27261037,1.13E-06,8.37E-13,1.35E+06,,0.173285495,0.270993644,0.360555132
10.27275325,1.13E-06,8.37E-13,1.35E+06,,0.173286987,0.270993644,0.360549627
10.27289613,1.13E-06,8.37E-13,1.35E+06,,0.17328848,0.270993644,0.360544117
10.27303901,1.13E-06,8.37E-13,1.35E+06,,0.173289972,0.270993644,0.360538612
10.27318188,1.13E-06,8.37E-13,1.35E+06,,0.173291465,0.270993644,0.360533102
10.27332476,1.13E-06,8.37E-13,1.35E+06,,0.173292957,0.270993644,0.360527597
10.27346764,1.13E-06,8.37E-13,1.35E+06,,0.173294449,0.270993644,0.360522091
10.27361052,1.13E-06,8.37E-13,1.35E+06,,0.173295942,0.270993644,0.360516582
10.27375339,1.13E-06,8.37E-13,1.35E+06,,0.173297434,0.270993644,0.360511076
10.27389627,1.13E-06,8.37E-13,1.35E+06,,0.173298927,0.270993644,0.360505567
10.27403915,1.13E-06,8.37E-13,1.35E+06,,0.173300419,0.270993644,0.360500061
10.27418203,1.13E-06,8.37E-13,1.35E+06,,0.173301911,0.270993644,0.360494555
10.2743249,1.13E-06,8.37E-13,1.35E+06,,0.173303404,0.270993644,0.360489046
10.27446778,1.13E-06,8.37E-13,1.35E+06,,0.173304896,0.270993644,0.36048354
10.27461066,1.13E-06,8.37E-13,1.35E+06,,0.173306389,0.270993644,0.360478031
10.27475354,1.13E-06,8.37E-13,1.35E+06,,0.173307881,0.270993644,0.360472525
10.27489641,1.13E-06,8.37E-13,1.35E+06,,0.173309374,0.270993644,0.360467016
10.27503929,1.13E-06,8.37E-13,1.35E+06,,0.173310866,0.270993644,0.36046151
10.27518217,1.13E-06,8.37E-13,1.35E+06,,0.173312358,0.270993644,0.360456005
10.27532505,1.13E-06,8.37E-13,1.35E+06,,0.173313851,0.270993644,0.360450495
10.27546792,1.13E-06,8.37E-13,1.35E+06,,0.173315343,0.270993644,0.360444989
10.2756108,1.13E-06,8.37E-13,1.35E+06,,0.173316836,0.270993644,0.36043948
10.27575368,1.13E-06,8.37E-13,1.35E+06,,0.173318328,0.270993644,0.360433974
10.27589656,1.13E-06,8.37E-13,1.35E+06,,0.17331982,0.270993644,0.360428469
10.27603943,1.13E-06,8.37E-13,1.35E+06,,0.173321313,0.270993644,0.360422959
10.27618231,1.13E-06,8.37E-13,1.35E+06,,0.173322805,0.270993644,0.360417454
10.27632519,1.13E-06,8.37E-13,1.35E+06,,0.173324298,0.270993644,0.360411944
10.27646807,1.13E-06,8.37E-13,1.35E+06,,0.17332579,0.270993644,0.360406439
10.27661094,1.13E-06,8.37E-13,1.35E+06,,0.173327282,0.270993644,0.360400933
10.27675382,1.13E-06,8.37E-13,1.35E+06,,0.173328775,0.270993644,0.360395424
10.2768967,1.13E-06,8.37E-13,1.35E+06,,0.173330267,0.270993644,0.360389918
10.27703958,1.13E-06,8.37E-13,1.35E+06,,0.17333176,0.270993644,0.360384409
10.27718245,1.13E-06,8.37E-13,1.35E+06,,0.173333252,0.270993644,0.360378903
10.27732533,1.12E-06,8.37E-13,1.34E+06,,0.173334744,0.270993644,0.360373397
10.27746821,1.12E-06,8.37E-13,1.34E+06,,0.173336237,0.270993644,0.360367888
10.27761109,1.12E-06,8.37E-13,1.34E+06,,0.173337729,0.270993644,0.360362382
10.27775396,1.12E-06,8.37E-13,1.34E+06,,0.173339222,0.270993644,0.360356873
10.27789684,1.12E-06,8.37E-13,1.34E+06,,0.173340714,0.270993644,0.360351367
10.27803972,1.12E-06,8.37E-13,1.34E+06,,0.173342206,0.270993644,0.360345862
10.2781826,1.12E-06,8.37E-13,1.34E+06,,0.173343699,0.270993644,0.360340352
10.27832548,1.12E-06,8.37E-13,1.34E+06,,0.173345191,0.270993644,0.360334847
10.27846835,1.12E-06,8.37E-13,1.34E+06,,0.173346684,0.270993644,0.360329337
10.27861123,1.12E-06,8.37E-13,1.34E+06,,0.173348176,0.270993644,0.360323832
10.27875411,1.12E-06,8.37E-13,1.34E+06,,0.173349668,0.270993644,0.360318326
10.27889699,1.12E-06,8.37E-13,1.34E+06,,0.173351161,0.270993644,0.360312817
10.27903986,1.12E-06,8.37E-13,1.34E+06,,0.173352653,0.270993644,0.360307311
10.27918274,1.12E-06,8.37E-13,1.34E+06,,0.173354146,0.270993644,0.360301802
10.27932562,1.12E-06,8.37E-13,1.34E+06,,0.173355638,0.270993644,0.360296296
10.2794685,1.12E-06,8.37E-13,1.34E+06,,0.17335713,0.270993644,0.36029079
10.27961137,1.12E-06,8.37E-13,1.34E+06,,0.173358623,0.270993644,0.360285281
10.27975425,1.12E-06,8.37E-13,1.34E+06,,0.173360115,0.270993644,0.360279775
10.27989713,1.12E-06,8.37E-13,1.34E+06,,0.173361608,0.270993644,0.360274266
10.28004001,1.12E-06,8.37E-13,1.34E+06,,0.1733631,0.270993644,0.36026876
10.28018288,1.12E-06,8.37E-13,1.34E+06,,0.173364592,0.270993644,0.360263255
10.28032576,1.12E-06,8.37E-13,1.34E+06,,0.173366085,0.270993644,0.360257745
10.28046864,1.12E-06,8.37E-13,1.34E+06,,0.173367577,0.270993644,0.36025224
10.28061152,1.12E-06,8.37E-13,1.34E+06,,0.17336907,0.270993644,0.36024673
10.28075439,1.12E-06,8.37E-13,1.34E+06,,0.173370562,0.270993644,0.360241225
10.28089727,1.12E-06,8.37E-13,1.34E+06,,0.173372055,0.270993644,0.360235715
10.28104015,1.12E-06,8.37E-13,1.34E+06,,0.173373547,0.270993644,0.36023021
10.28118303,1.12E-06,8.37E-13,1.34E+06,,0.173375039,0.270993644,0.360224704
10.2813259,1.12E-06,8.37E-13,1.34E+06,,0.173376532,0.270993644,0.360219195
10.28146878,1.12E-06,8.37E-13,1.34E+06,,0.173378024,0.270993644,0.360213689
10.28161166,1.12E-06,8.37E-13,1.34E+06,,0.173379517,0.270993644,0.360208179
10.28175454,1.12E-06,8.37E-13,1.34E+06,,0.173381009,0.270993644,0.360202674
10.28189741,1.12E-06,8.37E-13,1.34E+06,,0.173382501,0.270993644,0.360197168
10.28204029,1.12E-06,8.37E-13,1.34E+06,,0.173383994,0.270993644,0.360191659
10.28218317,1.12E-06,8.37E-13,1.34E+06,,0.173385486,0.270993644,0.360186153
10.28232605,1.12E-06,8.37E-13,1.34E+06,,0.173386979,0.270993644,0.360180644
10.28246892,1.12E-06,8.37E-13,1.34E+06,,0.173388471,0.270993644,0.360175138
10.2826118,1.12E-06,8.37E-13,1.34E+06,,0.173389963,0.270993644,0.360169632
10.28275468,1.12E-06,8.37E-13,1.34E+06,,0.173391456,0.270993644,0.360164123
10.28289756,1.12E-06,8.37E-13,1.34E+06,,0.173392948,0.270993644,0.360158617
10.28304043,1.12E-06,8.37E-13,1.34E+06,,0.173394441,0.270993644,0.360153108
10.28318331,1.12E-06,8.37E-13,1.34E+06,,0.173395933,0.270993644,0.360147602
10.28332619,1.12E-06,8.37E-13,1.34E+06,,0.173397425,0.270993644,0.360142097
10.28346907,1.12E-06,8.37E-13,1.34E+06,,0.173398918,0.270993644,0.360136587
10.28361194,1.12E-06,8.37E-13,1.34E+06,,0.17340041,0.270993644,0.360131082
10.28375482,1.12E-06,8.37E-13,1.34E+06,,0.173401903,0.270993644,0.360125572
10.2838977,1.12E-06,8.37E-13,1.34E+06,,0.173403395,0.270993644,0.360120067
10.28404058,1.12E-06,8.37E-13,1.34E+06,,0.173404887,0.270993644,0.360114561
10.28418345,1.12E-06,8.37E-13,1.34E+06,,0.17340638,0.270993644,0.360109052
10.28432633,1.12E-06,8.37E-13,1.34E+06,,0.173407872,0.270993644,0.360103546
10.28446921,1.12E-06,8.37E-13,1.34E+06,,0.173409365,0.270993644,0.360098037
10.28461209,1.12E-06,8.37E-13,1.34E+06,,0.173410857,0.270993644,0.360092531
10.28475496,1.12E-06,8.37E-13,1.34E+06,,0.173412349,0.270993644,0.360087025
10.28489784,1.12E-06,8.37E-13,1.34E+06,,0.173413842,0.270993644,0.360081516
10.28504072,1.12E-06,8.37E-13,1.34E+06,,0.173415334,0.270993644,0.36007601
10.2851836,1.12E-06,8.37E-13,1.34E+06,,0.173416827,0.270993644,0.360070501
10.28532648,1.12E-06,8.37E-13,1.34E+06,,0.173418319,0.270993644,0.360064995
10.28546935,1.12E-06,8.37E-13,1.34E+06,,0.173419811,0.270993644,0.36005949
10.28561223,1.12E-06,8.37E-13,1.34E+06,,0.173421304,0.270993644,0.36005398
10.28575511,1.12E-06,8.37E-13,1.34E+06,,0.173422796,0.270993644,0.360048475
10.28589799,1.12E-06,8.37E-13,1.34E+06,,0.173424289,0.270993644,0.360042965
10.28604086,1.12E-06,8.37E-13,1.34E+06,,0.173425781,0.270993644,0.36003746
10.28618374,1.12E-06,8.37E-13,1.34E+06,,0.173427273,0.270993644,0.360031954
10.28632662,1.12E-06,8.37E-13,1.34E+06,,0.173428766,0.270993644,0.360026445
10.2864695,1.11E-06,8.37E-13,1.33E+06,,0.173430258,0.270993644,0.360020939
10.28661237,1.11E-06,8.37E-13,1.33E+06,,0.173431751,0.270993644,0.36001543
10.28675525,1.11E-06,8.37E-13,1.33E+06,,0.173433243,0.270993644,0.360009924
10.28689813,1.11E-06,8.37E-13,1.33E+06,,0.173434735,0.270993644,0.360004418
10.28704101,1.11E-06,8.37E-13,1.33E+06,,0.173436228,0.270993644,0.359998909
10.28718388,1.11E-06,8.37E-13,1.33E+06,,0.17343772,0.270993644,0.359993403
10.28732676,1.11E-06,8.37E-13,1.33E+06,,0.173439213,0.270993644,0.359987894
10.28746964,1.11E-06,8.37E-13,1.33E+06,,0.173440705,0.270993644,0.359982388
10.28761252,1.11E-06,8.37E-13,1.33E+06,,0.173442198,0.270993644,0.359976879
10.28775539,1.11E-06,8.37E-13,1.33E+06,,0.17344369,0.270993644,0.359971373
10.28789827,1.11E-06,8.37E-13,1.33E+06,,0.173445182,0.270993644,0.359965868
10.28804115,1.11E-06,8.37E-13,1.33E+06,,0.173446675,0.270993644,0.359960358
10.28818403,1.11E-06,8.37E-13,1.33E+06,,0.173448167,0.270993644,0.359954853
10.2883269,1.11E-06,8.37E-13,1.33E+06,,0.17344966,0.270993644,0.359949343
10.28846978,1.11E-06,8.37E-13,1.33E+06,,0.173451152,0.270993644,0.359943838
10.28861266,1.11E-06,8.37E-13,1.33E+06,,0.173452644,0.270993644,0.359938332
10.28875554,1.11E-06,8.37E-13,1.33E+06,,0.173454137,0.270993644,0.359932822
10.28889841,1.11E-06,8.37E-13,1.33E+06,,0.173455629,0.270993644,0.359927317
10.28904129,1.11E-06,8.37E-13,1.33E+06,,0.173457122,0.270993644,0.359921807
10.28918417,1.11E-06,8.37E-13,1.33E+06,,0.173458614,0.270993644,0.359916302
10.28932705,1.11E-06,8.37E-13,1.33E+06,,0.173460106,0.270993644,0.359910796
10.28946992,1.11E-06,8.37E-13,1.33E+06,,0.173461599,0.270993644,0.359905287
10.2896128,1.11E-06,8.37E-13,1.33E+06,,0.173463091,0.270993644,0.359899781
10.28975568,1.11E-06,8.37E-13,1.33E+06,,0.173464584,0.270993644,0.359894272
10.28989856,1.11E-06,8.37E-13,1.33E+06,,0.173466076,0.270993644,0.359888766
10.29004143,1.11E-06,8.37E-13,1.33E+06,,0.173467568,0.270993644,0.35988326
10.29018431,1.11E-06,8.37E-13,1.33E+06,,0.173469061,0.270993644,0.359877751
10.29032719,1.11E-06,8.37E-13,1.33E+06,,0.173470553,0.270993644,0.359872245
10.29047007,1.11E-06,8.37E-13,1.33E+06,,0.173472046,0.270993644,0.359866736
10.29061294,1.11E-06,8.37E-13,1.33E+06,,0.173473538,0.270993644,0.35986123
10.29075582,1.11E-06,8.37E-13,1.33E+06,,0.17347503,0.270993644,0.359855725
10.2908987,1.11E-06,8.37E-13,1.33E+06,,0.173476523,0.270993644,0.359850215
10.29104158,1.11E-06,8.37E-13,1.33E+06,,0.173478015,0.270993644,0.35984471
10.29118445,1.11E-06,8.37E-13,1.33E+06,,0.173479508,0.270993644,0.3598392
10.29132733,1.11E-06,8.37E-13,1.33E+06,,0.173481,0.270993644,0.359833695
10.29147021,1.11E-06,8.37E-13,1.33E+06,,0.173482492,0.270993644,0.359828189
10.29161309,1.11E-06,8.37E-13,1.33E+06,,0.173483985,0.270993644,0.35982268
10.29175597,1.11E-06,8.37E-13,1.33E+06,,0.173485477,0.270993644,0.359817174
10.29189884,1.11E-06,8.37E-13,1.33E+06,,0.17348697,0.270993644,0.359811665
10.29204172,1.11E-06,8.37E-13,1.33E+06,,0.173488462,0.270993644,0.359806159
10.2921846,1.11E-06,8.37E-13,1.33E+06,,0.173489954,0.270993644,0.359800653
10.29232748,1.11E-06,8.37E-13,1.33E+06,,0.173491447,0.270993644,0.359795144
10.29247035,1.11E-06,8.37E-13,1.33E+06,,0.173492939,0.270993644,0.359789638
10.29261323,1.11E-06,8.37E-13,1.33E+06,,0.173494432,0.270993644,0.359784129
10.29275611,1.11E-06,8.37E-13,1.33E+06,,0.173495924,0.270993644,0.359778623
10.29289899,1.11E-06,8.37E-13,1.33E+06,,0.173497416,0.270993644,0.359773118
10.29304186,1.11E-06,8.37E-13,1.33E+06,,0.173498909,0.270993644,0.359767608
10.29318474,1.11E-06,8.37E-13,1.33E+06,,0.173500401,0.270993644,0.359762103
10.29332762,1.11E-06,8.37E-13,1.33E+06,,0.173501894,0.270993644,0.359756593
10.2934705,1.11E-06,8.37E-13,1.33E+06,,0.173503386,0.270993644,0.359751088
10.29361337,1.11E-06,8.37E-13,1.33E+06,,0.173504879,0.270993644,0.359745578
10.29375625,1.11E-06,8.37E-13,1.33E+06,,0.173506371,0.270993644,0.359740073
10.29389913,1.11E-06,8.37E-13,1.33E+06,,0.173507863,0.270993644,0.359734567
10.29404201,1.11E-06,8.37E-13,1.33E+06,,0.173509356,0.270993644,0.359729058
10.29418488,1.11E-06,8.37E-13,1.33E+06,,0.173510848,0.270993644,0.359723552
10.29432776,1.11E-06,8.37E-13,1.33E+06,,0.173512341,0.270993644,0.359718043
10.29447064,1.11E-06,8.37E-13,1.33E+06,,0.173513833,0.270993644,0.359712537
10.29461352,1.11E-06,8.37E-13,1.33E+06,,0.173515325,0.270993644,0.359707031
10.29475639,1.11E-06,8.37E-13,1.33E+06,,0.173516818,0.270993644,0.359701522
10.29489927,1.11E-06,8.37E-13,1.33E+06,,0.17351831,0.270993644,0.359696016
10.29504215,1.11E-06,8.37E-13,1.33E+06,,0.173519803,0.270993644,0.359690507
10.29518503,1.11E-06,8.37E-13,1.33E+06,,0.173521295,0.270993644,0.359685001
10.2953279,1.11E-06,8.37E-13,1.33E+06,,0.173522787,0.270993644,0.359679496
10.29547078,1.10E-06,8.37E-13,1.31E+06,,0.17352428,0.270993644,0.359673986
10.29561366,1.10E-06,8.37E-13,1.31E+06,,0.173525772,0.270993644,0.35966848
10.29575654,1.10E-06,8.37E-13,1.31E+06,,0.173527265,0.270993644,0.359662971
10.29589941,1.10E-06,8.37E-13,1.31E+06,,0.173528757,0.270993644,0.359657465
10.29604229,1.10E-06,8.37E-13,1.31E+06,,0.173530249,0.270993644,0.35965196
10.29618517,1.10E-06,8.37E-13,1.31E+06,,0.173531742,0.270993644,0.35964645
10.29632805,1.10E-06,8.37E-13,1.31E+06,,0.173533234,0.270993644,0.359640945
10.29647092,1.10E-06,8.37E-13,1.31E+06,,0.173534727,0.270993644,0.359635435
10.2966138,1.10E-06,8.37E-13,1.31E+06,,0.173536219,0.270993644,0.35962993
10.29675668,1.10E-06,8.37E-13,1.31E+06,,0.173537711,0.270993644,0.359624424
10.29689956,1.10E-06,8.37E-13,1.31E+06,,0.173539204,0.270993644,0.359618915
10.29704243,1.10E-06,8.37E-13,1.31E+06,,0.173540696,0.270993644,0.359613409
10.29718531,1.10E-06,8.37E-13,1.31E+06,,0.173542189,0.270993644,0.3596079
10.29732819,1.10E-06,8.37E-13,1.31E+06,,0.173543681,0.270993644,0.359602394
10.29747107,1.10E-06,8.37E-13,1.31E+06,,0.173545173,0.270993644,0.359596888
10.29761394,1.10E-06,8.37E-13,1.31E+06,,0.173546666,0.270993644,0.359591379
10.29775682,1.10E-06,8.37E-13,1.31E+06,,0.173548158,0.270993644,0.359585873
10.2978997,1.10E-06,8.37E-13,1.31E+06,,0.173549651,0.270993644,0.359580364
10.29804258,1.10E-06,8.37E-13,1.31E+06,,0.173551143,0.270993644,0.359574858
10.29818546,1.10E-06,8.37E-13,1.31E+06,,0.173552635,0.270993644,0.359569353
10.29832833,1.10E-06,8.37E-13,1.31E+06,,0.173554128,0.270993644,0.359563843
10.29847121,1.10E-06,8.37E-13,1.31E+06,,0.17355562,0.270993644,0.359558338
10.29861409,1.10E-06,8.37E-13,1.31E+06,,0.173557113,0.270993644,0.359552828
10.29875697,1.10E-06,8.37E-13,1.31E+06,,0.173558605,0.270993644,0.359547323
10.29889984,1.10E-06,8.37E-13,1.31E+06,,0.173560097,0.270993644,0.359541817
10.29904272,1.10E-06,8.37E-13,1.31E+06,,0.17356159,0.270993644,0.359536308
10.2991856,1.10E-06,8.37E-13,1.31E+06,,0.173563082,0.270993644,0.359530802
10.29932848,1.10E-06,8.37E-13,1.31E+06,,0.173564575,0.270993644,0.359525293
10.29947135,1.10E-06,8.37E-13,1.31E+06,,0.173566067,0.270993644,0.359519787
10.29961423,1.10E-06,8.37E-13,1.31E+06,,0.17356756,0.270993644,0.359514278
10.29975711,1.10E-06,8.37E-13,1.31E+06,,0.173569052,0.270993644,0.359508772
10.29989999,1.10E-06,8.37E-13,1.31E+06,,0.173570544,0.270993644,0.359503266
10.30004286,1.10E-06,8.37E-13,1.31E+06,,0.173572113,0.270993644,0.359497476
10.30018574,1.10E-06,8.37E-13,1.31E+06,,0.173573858,0.270993644,0.359491037
10.30032862,1.10E-06,8.37E-13,1.31E+06,,0.173575604,0.270993644,0.359484594
10.3004715,1.10E-06,8.37E-13,1.31E+06,,0.173577349,0.270993644,0.359478155
10.30061437,1.10E-06,8.37E-13,1.31E+06,,0.173579095,0.270993644,0.359471712
10.30075725,1.10E-06,8.37E-13,1.31E+06,,0.17358084,0.270993644,0.359465273
10.30090013,1.10E-06,8.37E-13,1.31E+06,,0.173582586,0.270993644,0.35945883
10.30104301,1.10E-06,8.37E-13,1.31E+06,,0.173584331,0.270993644,0.359452391
10.30118588,1.10E-06,8.37E-13,1.31E+06,,0.173586077,0.270993644,0.359445948
10.30132876,1.10E-06,8.37E-13,1.31E+06,,0.173587822,0.270993644,0.359439508
10.30147164,1.10E-06,8.37E-13,1.31E+06,,0.173589568,0.270993644,0.359433065
10.30161452,1.10E-06,8.37E-13,1.31E+06,,0.173591313,0.270993644,0.359426626
10.30175739,1.10E-06,8.37E-13,1.31E+06,,0.173593059,0.270993644,0.359420183
10.30190027,1.10E-06,8.37E-13,1.31E+06,,0.173594804,0.270993644,0.359413744
10.30204315,1.10E-06,8.37E-13,1.31E+06,,0.17359655,0.270993644,0.359407301
10.30218603,1.10E-06,8.37E-13,1.31E+06,,0.173598295,0.270993644,0.359400862
10.3023289,1.10E-06,8.37E-13,1.31E+06,,0.173600041,0.270993644,0.359394419
10.30247178,1.10E-06,8.37E-13,1.31E+06,,0.173601786,0.270993644,0.359387979
10.30261466,1.10E-06,8.37E-13,1.31E+06,,0.173603532,0.270993644,0.359381536
10.30275754,1.10E-06,8.37E-13,1.31E+06,,0.173605277,0.270993644,0.359375097
10.30290041,1.10E-06,8.37E-13,1.31E+06,,0.173607023,0.270993644,0.359368654
10.30304329,1.10E-06,8.37E-13,1.31E+06,,0.173608768,0.270993644,0.359362215
10.30318617,1.10E-06,8.37E-13,1.31E+06,,0.173610514,0.270993644,0.359355772
10.30332905,1.10E-06,8.37E-13,1.31E+06,,0.173612259,0.270993644,0.359349333
10.30347192,1.10E-06,8.37E-13,1.31E+06,,0.173614005,0.270993644,0.35934289
10.3036148,1.10E-06,8.37E-13,1.31E+06,,0.17361575,0.270993644,0.359336451
10.30375768,1.10E-06,8.37E-13,1.31E+06,,0.173617496,0.270993644,0.359330008
10.30390056,1.10E-06,8.37E-13,1.31E+06,,0.173619241,0.270993644,0.359323568
10.30404343,1.10E-06,8.37E-13,1.31E+06,,0.173620987,0.270993644,0.359317125
10.30418631,1.10E-06,8.37E-13,1.31E+06,,0.173622732,0.270993644,0.359310686
10.30432919,1.10E-06,8.37E-13,1.31E+06,,0.173624478,0.270993644,0.359304243
10.30447207,1.10E-06,8.37E-13,1.31E+06,,0.173626223,0.270993644,0.359297804
10.30461494,1.10E-06,8.37E-13,1.31E+06,,0.173627969,0.270993644,0.359291361
10.30475782,1.10E-06,8.37E-13,1.31E+06,,0.173629715,0.270993644,0.359284918
10.3049007,1.10E-06,8.37E-13,1.31E+06,,0.17363146,0.270993644,0.359278479
10.30504358,1.10E-06,8.37E-13,1.31E+06,,0.173633206,0.270993644,0.359272036
10.30518646,1.10E-06,8.37E-13,1.31E+06,,0.173634951,0.270993644,0.359265597
10.30532933,1.10E-06,8.37E-13,1.31E+06,,0.173636697,0.270993644,0.359259154
10.30547221,1.10E-06,8.37E-13,1.31E+06,,0.173638442,0.270993644,0.359252714
10.30561509,1.09E-06,8.37E-13,1.30E+06,,0.173640188,0.270993644,0.359246271
10.30575797,1.09E-06,8.37E-13,1.30E+06,,0.173641933,0.270993644,0.359239832
10.30590084,1.09E-06,8.37E-13,1.30E+06,,0.173643679,0.270993644,0.359233389
10.30604372,1.09E-06,8.37E-13,1.30E+06,,0.173645424,0.270993644,0.35922695
10.3061866,1.09E-06,8.37E-13,1.30E+06,,0.17364717,0.270993644,0.359220507
10.30632948,1.09E-06,8.37E-13,1.30E+06,,0.173648915,0.270993644,0.359214068
10.30647235,1.09E-06,8.37E-13,1.30E+06,,0.173650661,0.270993644,0.359207625
10.30661523,1.09E-06,8.37E-13,1.30E+06,,0.173652406,0.270993644,0.359201185
10.30675811,1.09E-06,8.37E-13,1.30E+06,,0.173654152,0.270993644,0.359194742
10.30690099,1.09E-06,8.37E-13,1.30E+06,,0.173655897,0.270993644,0.359188303
10.30704386,1.09E-06,8.37E-13,1.30E+06,,0.173657643,0.270993644,0.35918186
10.30718674,1.09E-06,8.37E-13,1.30E+06,,0.173659388,0.270993644,0.359175421
10.30732962,1.09E-06,8.37E-13,1.30E+06,,0.173661134,0.270993644,0.359168978
10.3074725,1.09E-06,8.37E-13,1.30E+06,,0.173662879,0.270993644,0.359162539
10.30761537,1.09E-06,8.37E-13,1.30E+06,,0.173664625,0.270993644,0.359156096
10.30775825,1.09E-06,8.37E-13,1.30E+06,,0.17366637,0.270993644,0.359149657
10.30790113,1.09E-06,8.37E-13,1.30E+06,,0.173668116,0.270993644,0.359143214
10.30804401,1.09E-06,8.37E-13,1.30E+06,,0.173669861,0.270993644,0.359136774
10.30818688,1.09E-06,8.37E-13,1.30E+06,,0.173671607,0.270993644,0.359130331
10.30832976,1.09E-06,8.37E-13,1.30E+06,,0.173673352,0.270993644,0.359123892
10.30847264,1.09E-06,8.37E-13,1.30E+06,,0.173675098,0.270993644,0.359117449
10.30861552,1.09E-06,8.37E-13,1.30E+06,,0.173676843,0.270993644,0.35911101
10.30875839,1.09E-06,8.37E-13,1.30E+06,,0.173678589,0.270993644,0.359104567
10.30890127,1.09E-06,8.37E-13,1.30E+06,,0.173680334,0.270993644,0.359098128
10.30904415,1.09E-06,8.37E-13,1.30E+06,,0.17368208,0.270993644,0.359091685
10.30918703,1.09E-06,8.37E-13,1.30E+06,,0.173683825,0.270993644,0.359085245
10.3093299,1.09E-06,8.37E-13,1.30E+06,,0.173685571,0.270993644,0.359078802
10.30947278,1.09E-06,8.37E-13,1.30E+06,,0.173687316,0.270993644,0.359072363
10.30961566,1.09E-06,8.37E-13,1.30E+06,,0.173689062,0.270993644,0.35906592
10.30975854,1.09E-06,8.37E-13,1.30E+06,,0.173690807,0.270993644,0.359059481
10.30990141,1.09E-06,8.37E-13,1.30E+06,,0.173692553,0.270993644,0.359053038
10.31004429,1.09E-06,8.37E-13,1.30E+06,,0.173694298,0.270993644,0.359046599
10.31018717,1.09E-06,8.37E-13,1.30E+06,,0.173696044,0.270993644,0.359040156
10.31033005,1.09E-06,8.37E-13,1.30E+06,,0.173697789,0.270993644,0.359033717
10.31047292,1.09E-06,8.37E-13,1.30E+06,,0.173699535,0.270993644,0.359027274
10.3106158,1.09E-06,8.37E-13,1.30E+06,,0.17370128,0.270993644,0.359020834
10.31075868,1.09E-06,8.37E-13,1.30E+06,,0.173703026,0.270993644,0.359014391
10.31090156,1.09E-06,8.37E-13,1.30E+06,,0.173704771,0.270993644,0.359007952
10.31104443,1.09E-06,8.37E-13,1.30E+06,,0.173706517,0.270993644,0.359001509
10.31118731,1.09E-06,8.37E-13,1.30E+06,,0.173708262,0.270993644,0.35899507
10.31133019,1.09E-06,8.37E-13,1.30E+06,,0.173710008,0.270993644,0.358988627
10.31147307,1.09E-06,8.37E-13,1.30E+06,,0.173711754,0.270993644,0.358982184
10.31161595,1.09E-06,8.37E-13,1.30E+06,,0.173713499,0.270993644,0.358975745
10.31175882,1.09E-06,8.37E-13,1.30E+06,,0.173715245,0.270993644,0.358969302
10.3119017,1.09E-06,8.37E-13,1.30E+06,,0.17371699,0.270993644,0.358962862
10.31204458,1.09E-06,8.37E-13,1.30E+06,,0.173718736,0.270993644,0.35895642
10.31218746,1.09E-06,8.37E-13,1.30E+06,,0.173720481,0.270993644,0.35894998
10.31233033,1.09E-06,8.37E-13,1.30E+06,,0.173722227,0.270993644,0.358943537
10.31247321,1.09E-06,8.37E-13,1.30E+06,,0.173723972,0.270993644,0.358937098
10.31261609,1.09E-06,8.37E-13,1.30E+06,,0.173725718,0.270993644,0.358930655
10.31275897,1.09E-06,8.37E-13,1.30E+06,,0.173727463,0.270993644,0.358924216
10.31290184,1.09E-06,8.37E-13,1.30E+06,,0.173729209,0.270993644,0.358917773
10.31304472,1.09E-06,8.37E-13,1.30E+06,,0.173730954,0.270993644,0.358911334
10.3131876,1.09E-06,8.37E-13,1.30E+06,,0.1737327,0.270993644,0.358904891
10.31333048,1.09E-06,8.37E-13,1.30E+06,,0.173734445,0.270993644,0.358898451
10.31347335,1.09E-06,8.37E-13,1.30E+06,,0.173736191,0.270993644,0.358892008
10.31361623,1.09E-06,8.37E-13,1.30E+06,,0.173737936,0.270993644,0.358885569
10.31375911,1.09E-06,8.37E-13,1.30E+06,,0.173739682,0.270993644,0.358879126
10.31390199,1.09E-06,8.37E-13,1.30E+06,,0.173741427,0.270993644,0.358872687
10.31404486,1.09E-06,8.37E-13,1.30E+06,,0.173743173,0.270993644,0.358866244
10.31418774,1.09E-06,8.37E-13,1.30E+06,,0.173744918,0.270993644,0.358859805
10.31433062,1.09E-06,8.37E-13,1.30E+06,,0.173746664,0.270993644,0.358853362
